zfID;zfName;Human_gene_name;ID;Entrez
ENSDARG00000113131;RF00017;NA;NA;NA
ENSDARG00000105050;SHKBP1;SHKBP1;ENSG00000160410;    92799
ENSDARG00000092139;si:dkey-247i3.6;NA;NA;NA
ENSDARG00000112413;RF00017;NA;NA;NA
ENSDARG00000081891;dre-mir-338-3;NA;NA;NA
ENSDARG00000115143;CABZ01074470.1;NA;NA;NA
ENSDARG00000112831;znf1116;NA;NA;NA
ENSDARG00000083495;dre-mir-128-2;NA;NA;NA
ENSDARG00000110092;CR854942.1;NA;NA;NA
ENSDARG00000111441;waif2;NA;NA;NA
ENSDARG00000110445;dre-mir-430c-1;NA;NA;NA
ENSDARG00000114824;srrt;NA;NA;NA
ENSDARG00000104339;SMARCA4;SMARCA4;ENSG00000127616;     6597
ENSDARG00000104442;aatkb;AATK;ENSG00000181409;     9625
ENSDARG00000114369;CR352261.3;NA;NA;NA
ENSDARG00000101482;hk2;HK2;ENSG00000159399;     3099
ENSDARG00000106991;CR388373.3;NA;NA;NA
ENSDARG00000115433;BX005307.1;NA;NA;NA
ENSDARG00000112847;CABZ01047286.1;NA;NA;NA
ENSDARG00000079636;fam177a1;FAM177A1;ENSG00000151327;   283635
ENSDARG00000116936;atad5b;NA;NA;NA
ENSDARG00000111521;BX546485.1;NA;NA;NA
ENSDARG00000086708;CR847543.1;NA;NA;NA
ENSDARG00000063437;wnt9a;WNT9A;ENSG00000143816;     7483
ENSDARG00000110223;katnb1;NA;NA;NA
ENSDARG00000101663;CABZ01078663.1;NA;NA;NA
ENSDARG00000085297;RF00001;NA;NA;NA
ENSDARG00000109664;RF00003;NA;NA;NA
ENSDARG00000115802;RF00003;NA;NA;NA
ENSDARG00000113855;CR628323.5;NA;NA;NA
ENSDARG00000116007;CABZ01016118.1;NA;NA;NA
ENSDARG00000081715;RF00001;NA;NA;NA
ENSDARG00000107888;RF00001;NA;NA;NA
ENSDARG00000115714;ptbp1b;NA;NA;NA
ENSDARG00000115049;RF00001;NA;NA;NA
ENSDARG00000110410;RF00001;NA;NA;NA
ENSDARG00000080942;RF00572;NA;NA;NA
ENSDARG00000106433;RF00001;NA;NA;NA
ENSDARG00000114890;mespaa;NA;NA;NA
ENSDARG00000114931;BX470137.1;ABHD17C;ENSG00000136379;    58489
ENSDARG00000116753;RF00001;NA;NA;NA
ENSDARG00000081470;RF00001;NA;NA;NA
ENSDARG00000114489;nup205;NA;NA;NA
ENSDARG00000114424;CABZ01046087.1;HPS5;ENSG00000110756;    11234
ENSDARG00000115338;RF00001;NA;NA;NA
ENSDARG00000111392;RF00001;NA;NA;NA
ENSDARG00000107507;RF00001;NA;NA;NA
ENSDARG00000111010;kcnj2a;NA;NA;NA
ENSDARG00000114373;RF00001;NA;NA;NA
ENSDARG00000115725;RF00026;NA;NA;NA
ENSDARG00000113432;RF00026;NA;NA;NA
ENSDARG00000085696;RF00270;SNORD61;ENSG00000206979;NA
ENSDARG00000083487;RF00001;NA;NA;NA
ENSDARG00000112005;pomt1;NA;NA;NA
ENSDARG00000117129;RF01848;RF01848;ENSG00000199927;NA
ENSDARG00000117129;RF01848;RF01848;ENSG00000277492;NA
ENSDARG00000117129;RF01848;SNORD3D;ENSG00000277947;NA
ENSDARG00000081785;dre-let-7a-2;MIRLET7A2;ENSG00000198975;NA
ENSDARG00000112415;agpat9l;NA;NA;NA
ENSDARG00000082168;MIR22 (1 of many);MIR22;ENSG00000283824;NA
ENSDARG00000081303;mir363;MIR363;ENSG00000284499;NA
ENSDARG00000114218;CR352283.2;NA;NA;NA
ENSDARG00000115158;AL844512.1;NA;NA;NA
ENSDARG00000115095;fgd4a;NA;NA;NA
ENSDARG00000110977;dgkaa;NA;NA;NA
ENSDARG00000112399;panx1b;NA;NA;NA
ENSDARG00000029331;atxn7l3;ATXN7L3;ENSG00000087152;    56970
ENSDARG00000092308;si:dkey-65l23.2;NA;NA;NA
ENSDARG00000115984;CR354380.3;NA;NA;NA
ENSDARG00000112964;chd9;NA;NA;NA
ENSDARG00000109362;tmem60;NA;NA;NA
ENSDARG00000100385;slc25a19;SLC25A19;ENSG00000125454;    60386
ENSDARG00000031150;gba3;GBA3;ENSG00000249948;    57733
ENSDARG00000100415;CABZ01002188.1;NA;NA;NA
ENSDARG00000109797;npr3;NA;NA;NA
ENSDARG00000116973;srpk1a;NA;NA;NA
ENSDARG00000111595;CABZ01078733.1;NA;NA;NA
ENSDARG00000112121;BX649281.1;NA;NA;NA
ENSDARG00000110741;arg1;NA;NA;NA
ENSDARG00000114400;CR626923.2;NA;NA;NA
ENSDARG00000060734;hesx1;APPL1;ENSG00000157500;    26060
ENSDARG00000109578;hnrnpdl;NA;NA;NA
ENSDARG00000101306;mrpl15;MRPL15;ENSG00000137547;    29088
ENSDARG00000113249;BX544890.1;NA;NA;NA
ENSDARG00000112617;smad1;NA;NA;NA
ENSDARG00000109977;CT573248.3;NA;NA;NA
ENSDARG00000111735;cnot6a;NA;NA;NA
ENSDARG00000114122;ropn1l;NA;NA;NA
ENSDARG00000114970;si:dkey-73n8.3;NA;NA;NA
ENSDARG00000116371;taar12g;NA;NA;NA
ENSDARG00000112185;ankrd52a;NA;NA;NA
ENSDARG00000110567;minpp1a;NA;NA;NA
ENSDARG00000087961;avd;NA;NA;NA
ENSDARG00000115556;BX088589.2;NA;NA;NA
ENSDARG00000116651;ngb;NA;NA;NA
ENSDARG00000038728;ch25hl2;NA;NA;NA
ENSDARG00000117193;FO704607.1;CPXM2;ENSG00000121898;   119587
ENSDARG00000113518;tnc;NA;NA;NA
ENSDARG00000111354;zgc:55558;NA;NA;NA
ENSDARG00000114694;si:dkey-286j15.3;NA;NA;NA
ENSDARG00000052427;bicdl2;BICDL2;ENSG00000162069;   146439
ENSDARG00000040921;zmp:0000000606;NA;NA;NA
ENSDARG00000112551;sfswap;NA;NA;NA
ENSDARG00000116356;CU607104.1;NA;NA;NA
ENSDARG00000103450;BX005085.3;NA;NA;NA
ENSDARG00000109673;zgc:153284;NA;NA;NA
ENSDARG00000112533;znf668;NA;NA;NA
ENSDARG00000008010;zgc:194189;NA;NA;NA
ENSDARG00000088514;and1;NA;NA;NA
ENSDARG00000117136;med28;NA;NA;NA
ENSDARG00000114444;CABZ01079081.1;PDE2A;ENSG00000186642;     5138
ENSDARG00000110816;pou1f1;NA;NA;NA
ENSDARG00000116845;CR405687.2;NA;NA;NA
ENSDARG00000091359;CAMSAP3;CAMSAP3;ENSG00000076826;    57662
ENSDARG00000113590;slc2a12;NA;NA;NA
ENSDARG00000016213;zmp:0000001048;CBR3;ENSG00000159231;      874
ENSDARG00000113303;CT583662.1;GPR35;ENSG00000178623;     2859
ENSDARG00000111150;uts2d;NA;NA;NA
ENSDARG00000021789;myoc;MYOC;ENSG00000034971;     4653
ENSDARG00000114324;tsc22d3;NA;NA;NA
ENSDARG00000105452;plxna1a;PLXNA1;ENSG00000114554;     5361
ENSDARG00000111603;CR381637.1;NA;NA;NA
ENSDARG00000078703;unm_hu7910;ASPH;ENSG00000198363;      444
ENSDARG00000111141;mtfr1l;NA;NA;NA
ENSDARG00000116059;CT998556.1;NA;NA;NA
ENSDARG00000114457;prpf4;NA;NA;NA
ENSDARG00000101969;CABZ01084347.1;QRFPR;ENSG00000186867;    84109
ENSDARG00000115266;imp3;IMP3;ENSG00000177971;    55272
ENSDARG00000069895;CR392036.1;GIMAP1;ENSG00000213203;   170575
ENSDARG00000069895;CR392036.1;GIMAP2;ENSG00000106560;    26157
ENSDARG00000069895;CR392036.1;GIMAP4;ENSG00000133574;    55303
ENSDARG00000069895;CR392036.1;GIMAP6;ENSG00000133561;   474344
ENSDARG00000110575;pde4ba;NA;NA;NA
ENSDARG00000113557;fam167b;NA;NA;NA
ENSDARG00000101693;CABZ01028771.1;STK19;ENSG00000204344;     8859
ENSDARG00000115337;mfap3l;NA;NA;NA
ENSDARG00000109723;rab1bb;NA;NA;NA
ENSDARG00000110545;CABZ01113373.1;NA;NA;NA
ENSDARG00000115927;mrps22;NA;NA;NA
ENSDARG00000112865;atp2b3b;NA;NA;NA
ENSDARG00000028082;mapkapk5;MAPKAPK5;ENSG00000089022;     8550
ENSDARG00000037195;tshr;TSHR;ENSG00000165409;     7253
ENSDARG00000113453;hnrnpd;NA;NA;NA
ENSDARG00000109527;BX000363.2;NA;NA;NA
ENSDARG00000111896;krt15;NA;NA;NA
ENSDARG00000080109;RF00001;NA;NA;NA
ENSDARG00000104602;RF00001;NA;NA;NA
ENSDARG00000104448;zgc:77287;LRR1;ENSG00000165501;   122769
ENSDARG00000110936;RF00001;NA;NA;NA
ENSDARG00000104420;RF00600;SNORA79B;ENSG00000222489;NA
ENSDARG00000104420;RF00600;SNORA79;ENSG00000221303;NA
ENSDARG00000111898;morf4l1;NA;NA;NA
ENSDARG00000116398;dnase1l1;NA;NA;NA
ENSDARG00000114644;RF00001;NA;NA;NA
ENSDARG00000113701;RF00001;NA;NA;NA
ENSDARG00000081177;RF00001;NA;NA;NA
ENSDARG00000113438;CR318624.2;BST1;ENSG00000109743;      683
ENSDARG00000113438;CR318624.2;CD38;ENSG00000004468;      952
ENSDARG00000110752;sgsm2;NA;NA;NA
ENSDARG00000115719;RF00003;RNU1-22P;ENSG00000200204;NA
ENSDARG00000098473;RF00001;NA;NA;NA
ENSDARG00000109518;BX088572.1;NA;NA;NA
ENSDARG00000110338;RF00001;NA;NA;NA
ENSDARG00000070378;ccl35.2;CCL8;ENSG00000108700;     6355
ENSDARG00000070378;ccl35.2;XCL1;ENSG00000143184;     6375
ENSDARG00000070378;ccl35.2;CCL2;ENSG00000108691;     6347
ENSDARG00000070378;ccl35.2;CCL7;ENSG00000108688;     6354
ENSDARG00000070378;ccl35.2;CCL24;ENSG00000106178;     6369
ENSDARG00000070378;ccl35.2;CCL1;ENSG00000108702;     6346
ENSDARG00000070378;ccl35.2;CCL13;ENSG00000181374;     6357
ENSDARG00000070378;ccl35.2;CCL26;ENSG00000006606;    10344
ENSDARG00000070378;ccl35.2;CCL11;ENSG00000172156;     6356
ENSDARG00000070378;ccl35.2;XCL2;ENSG00000143185;     6846
ENSDARG00000115092;RF00001;NA;NA;NA
ENSDARG00000113097;LO018315.3;NA;NA;NA
ENSDARG00000111412;RF00001;NA;NA;NA
ENSDARG00000109575;RF00001;NA;NA;NA
ENSDARG00000113667;ppm1db;NA;NA;NA
ENSDARG00000081240;RF00001;NA;NA;NA
ENSDARG00000112996;RF00001;NA;NA;NA
ENSDARG00000100436;cnga2b;CNGA2;ENSG00000183862;     1260
ENSDARG00000107059;RF00001;NA;NA;NA
ENSDARG00000112577;RF00003;NA;NA;NA
ENSDARG00000109258;BX005464.1;NA;NA;NA
ENSDARG00000113297;RF00001;NA;NA;NA
ENSDARG00000111868;CR847789.1;NA;NA;NA
ENSDARG00000112636;RF00001;NA;NA;NA
ENSDARG00000109765;RF00001;NA;NA;NA
ENSDARG00000113840;RF00012;NA;NA;NA
ENSDARG00000023394;slc37a2;SLC37A2;ENSG00000134955;   219855
ENSDARG00000083638;RF00066;NA;NA;NA
ENSDARG00000008164;btr33;NA;NA;NA
ENSDARG00000098429;RF00026;NA;NA;NA
ENSDARG00000115728;specc1la;NA;NA;NA
ENSDARG00000113665;RF00026;NA;NA;NA
ENSDARG00000081431;RF00004;NA;NA;NA
ENSDARG00000054898;ms4a17a.16;MS4A3;ENSG00000149516;      932
ENSDARG00000054898;ms4a17a.16;MS4A7;ENSG00000166927;    58475
ENSDARG00000054898;ms4a17a.16;MS4A13;ENSG00000204979;   503497
ENSDARG00000054898;ms4a17a.16;MS4A5;ENSG00000166930;    64232
ENSDARG00000054898;ms4a17a.16;MS4A2;ENSG00000149534;     2206
ENSDARG00000054898;ms4a17a.16;MS4A18;ENSG00000214782;   728588
ENSDARG00000054898;ms4a17a.16;MS4A15;ENSG00000166961;   219995
ENSDARG00000054898;ms4a17a.16;MS4A1;ENSG00000156738;      931
ENSDARG00000054898;ms4a17a.16;MS4A14;ENSG00000166928;    84689
ENSDARG00000054898;ms4a17a.16;MS4A10;ENSG00000172689;   341116
ENSDARG00000054898;ms4a17a.16;MS4A6E;ENSG00000166926;   245802
ENSDARG00000054898;ms4a17a.16;MS4A6A;ENSG00000110077;    64231
ENSDARG00000106671;RF00001;NA;NA;NA
ENSDARG00000099937;CABZ01112864.1;LRRC52;ENSG00000162763;   440699
ENSDARG00000109767;RF00017;NA;NA;NA
ENSDARG00000110142;CABZ01113818.1;SRPK2;ENSG00000135250;     6733
ENSDARG00000113787;npy4r;NA;NA;NA
ENSDARG00000080489;dre-mir-141;NA;NA;NA
ENSDARG00000080758;dre-mir-181a-2;MIR181A1;ENSG00000207759;NA
ENSDARG00000074676;rprd2b;RPRD2;ENSG00000163125;    23248
ENSDARG00000013390;CABZ01088367.1;ARHGAP9;ENSG00000123329;    64333
ENSDARG00000080599;dre-mir-24-3;NA;NA;NA
ENSDARG00000109277;pvalb7;NA;NA;NA
ENSDARG00000104603;CR847514.1;NA;NA;NA
ENSDARG00000103352;dre-mir-1-2;MIR1-2;ENSG00000284453;NA
ENSDARG00000116684;BX470211.2;NA;NA;NA
ENSDARG00000103521;capsla;NA;NA;NA
ENSDARG00000113931;AL845307.1;NA;NA;NA
ENSDARG00000070053;foxg1d;NA;NA;NA
ENSDARG00000116243;gpr26;NA;NA;NA
ENSDARG00000035388;tmem174;TMEM174;ENSG00000164325;   134288
ENSDARG00000114045;CU571061.1;NA;NA;NA
ENSDARG00000027824;top1mt;VAPA;ENSG00000101558;     9218
ENSDARG00000110326;CABZ01040626.1;NA;NA;NA
ENSDARG00000116102;uts2a;NA;NA;NA
ENSDARG00000114191;LO018333.1;NA;NA;NA
ENSDARG00000101645;myrfl;MYRFL;ENSG00000166268;   196446
ENSDARG00000116332;dlc;NA;NA;NA
ENSDARG00000113325;lmod2a;NA;NA;NA
ENSDARG00000102618;utp18;NA;NA;NA
ENSDARG00000115568;c3b.2;NA;NA;NA
ENSDARG00000098465;si:ch73-366l1.5;NA;NA;NA
ENSDARG00000110229;zgc:173702;NA;NA;NA
ENSDARG00000098355;atp5pd;ATP5PD;ENSG00000167863;    10476
ENSDARG00000098256;si:ch73-329n5.6;NA;NA;NA
ENSDARG00000114321;fgf11a;NA;NA;NA
ENSDARG00000114130;CR855334.2;NA;NA;NA
ENSDARG00000039960;st7;ST7;ENSG00000004866;     7982
ENSDARG00000111991;p2ry10;NA;NA;NA
ENSDARG00000109782;dpysl2b;NA;NA;NA
ENSDARG00000106072;RF00001;NA;NA;NA
ENSDARG00000113264;fbxl18;NA;NA;NA
ENSDARG00000110306;sema3ab;NA;NA;NA
ENSDARG00000114570;RF00003;NA;NA;NA
ENSDARG00000105854;RF00001;NA;NA;NA
ENSDARG00000106121;RF00001;NA;NA;NA
ENSDARG00000109980;mrm3a;NA;NA;NA
ENSDARG00000112624;zgc:171717;NA;NA;NA
ENSDARG00000106217;RF00001;NA;NA;NA
ENSDARG00000083266;RF00581;NA;NA;NA
ENSDARG00000082252;RF00001;NA;NA;NA
ENSDARG00000114469;slc6a15;NA;NA;NA
ENSDARG00000108730;RF00001;NA;NA;NA
ENSDARG00000110595;ghrhrb;NA;NA;NA
ENSDARG00000111972;RF00003;NA;NA;NA
ENSDARG00000101834;RF00003;RNU1-22P;ENSG00000200204;NA
ENSDARG00000106077;RF00001;NA;NA;NA
ENSDARG00000077645;gpr78b;GPR78;ENSG00000155269;    27201
ENSDARG00000114110;rab8b;NA;NA;NA
ENSDARG00000108294;RF00001;NA;NA;NA
ENSDARG00000102167;ppox;PPOX;ENSG00000143224;     5498
ENSDARG00000114308;RF00001;NA;NA;NA
ENSDARG00000083529;RF00001;NA;NA;NA
ENSDARG00000113622;RF00026;NA;NA;NA
ENSDARG00000115264;BX649300.2;NA;NA;NA
ENSDARG00000116291;RF00015;RNU4-40P;ENSG00000201221;NA
ENSDARG00000109989;CR753885.1;NA;NA;NA
ENSDARG00000106791;RF00001;NA;NA;NA
ENSDARG00000082242;RF00045;SNORA73A;ENSG00000274266;NA
ENSDARG00000111903;RF00020;RNU5B-1;ENSG00000200156;NA
ENSDARG00000098779;BX547930.4;NA;NA;NA
ENSDARG00000109348;pmvk;NA;NA;NA
ENSDARG00000110413;vcam1b;NA;NA;NA
ENSDARG00000111594;RF00001;NA;NA;NA
ENSDARG00000113703;RF00001;NA;NA;NA
ENSDARG00000113733;RF00017;NA;NA;NA
ENSDARG00000111925;il13ra2;NA;NA;NA
ENSDARG00000102723;RF00026;NA;NA;NA
ENSDARG00000114989;rilpl2;NA;NA;NA
ENSDARG00000116142;ptch1;NA;NA;NA
ENSDARG00000103968;RF00026;RNU6-258P;ENSG00000212186;NA
ENSDARG00000103968;RF00026;RNU6-293P;ENSG00000223191;NA
ENSDARG00000103968;RF00026;RNU6-375P;ENSG00000252859;NA
ENSDARG00000109708;RF00017;NA;NA;NA
ENSDARG00000068589;vimr1;NA;NA;NA
ENSDARG00000112225;RF00017;NA;NA;NA
ENSDARG00000081190;dre-mir-132-1;MIR132;ENSG00000267200;NA
ENSDARG00000081224;dre-mir-26a-3;NA;NA;NA
ENSDARG00000088160;CABZ01056629.1;NA;NA;NA
ENSDARG00000116268;BX537277.2;NA;NA;NA
ENSDARG00000114439;CR774183.1;NA;NA;NA
ENSDARG00000116554;phf20b;NA;NA;NA
ENSDARG00000111701;lbh;LBH;ENSG00000213626;    81606
ENSDARG00000077715;GRIK3;GRIK3;ENSG00000163873;     2899
ENSDARG00000099092;RASGRP2;RASGRP2;ENSG00000068831;    10235
ENSDARG00000076299;FQ323119.1;EMILIN3;ENSG00000183798;    90187
ENSDARG00000111789;BX571665.1;NA;NA;NA
ENSDARG00000112566;tacr2;NA;NA;NA
ENSDARG00000109942;apoob;NA;NA;NA
ENSDARG00000103973;CABZ01051602.1;NA;NA;NA
ENSDARG00000099481;ttc8;TTC8;ENSG00000165533;   123016
ENSDARG00000057736;ano10a;ANO10;ENSG00000160746;    55129
ENSDARG00000115522;hnf1ba;NA;NA;NA
ENSDARG00000109290;lyz;NA;NA;NA
ENSDARG00000098989;CU459012.1;PLA2G3;ENSG00000100078;    50487
ENSDARG00000098989;CU459012.1;PROCA1;ENSG00000167525;   147011
ENSDARG00000110232;BX004889.1;NA;NA;NA
ENSDARG00000104687;slc16a9b;SLC16A9;ENSG00000165449;   220963
ENSDARG00000114422;CT009714.1;NA;NA;NA
ENSDARG00000110317;si:ch211-251p5.5;NA;NA;NA
ENSDARG00000111671;cbln9;NA;NA;NA
ENSDARG00000115053;AL935292.1;NA;NA;NA
ENSDARG00000109474;ncapg;NA;NA;NA
ENSDARG00000077760;ascc1;ASCC1;ENSG00000138303;    51008
ENSDARG00000056797;ppp2r2ca;PPP2R2C;ENSG00000074211;     5522
ENSDARG00000111643;CR925720.1;NA;NA;NA
ENSDARG00000110507;prps1b;NA;NA;NA
ENSDARG00000115860;atxn2;NA;NA;NA
ENSDARG00000110013;CR925820.1;NA;NA;NA
ENSDARG00000100152;C12orf75;C12orf75;ENSG00000235162;   387882
ENSDARG00000088984;cep131;CEP131;ENSG00000141577;    22994
ENSDARG00000111140;abhd6b;NA;NA;NA
ENSDARG00000068876;zgc:153031;DHFR;ENSG00000228716;     1719
ENSDARG00000068876;zgc:153031;DHFR2;ENSG00000178700;   200895
ENSDARG00000113927;eif4ebp1;NA;NA;NA
ENSDARG00000102281;CR391937.1;IRGC;ENSG00000124449;    56269
ENSDARG00000102281;CR391937.1;IRGM;ENSG00000237693;   345611
ENSDARG00000112984;BX005142.3;NA;NA;NA
ENSDARG00000079788;fam171a1;FAM171A1;ENSG00000148468;   221061
ENSDARG00000101079;HECTD4;HECTD4;ENSG00000173064;   283450
ENSDARG00000104640;BX511034.7;NA;NA;NA
ENSDARG00000114368;sumf1;NA;NA;NA
ENSDARG00000062780;aifm3;AIFM3;ENSG00000183773;   150209
ENSDARG00000114100;CT583728.17;NA;NA;NA
ENSDARG00000114731;CR925820.17;NA;NA;NA
ENSDARG00000113893;si:dkey-30g5.1;GIMAP1;ENSG00000213203;   170575
ENSDARG00000113893;si:dkey-30g5.1;GIMAP2;ENSG00000106560;    26157
ENSDARG00000113893;si:dkey-30g5.1;GIMAP4;ENSG00000133574;    55303
ENSDARG00000113893;si:dkey-30g5.1;GIMAP6;ENSG00000133561;   474344
ENSDARG00000045982;si:ch73-55i23.1;PLA2G4C;ENSG00000105499;     8605
ENSDARG00000087697;lpl;LPL;ENSG00000175445;     4023
ENSDARG00000113951;ndufb4;NA;NA;NA
ENSDARG00000099963;si:dkey-27n6.1;NA;NA;NA
ENSDARG00000040582;c18h3orf33;C3orf33;ENSG00000174928;   285315
ENSDARG00000114798;CABZ01032906.1;NA;NA;NA
ENSDARG00000058848;mcoln1b;MCOLN1;ENSG00000090674;    57192
ENSDARG00000098895;RF00001;NA;NA;NA
ENSDARG00000116887;RF00003;NA;NA;NA
ENSDARG00000082581;RF00001;NA;NA;NA
ENSDARG00000080087;RF00001;NA;NA;NA
ENSDARG00000108746;RF00001;NA;NA;NA
ENSDARG00000084145;RF00001;NA;NA;NA
ENSDARG00000004782;fgfr3;FGFR3;ENSG00000068078;     2261
ENSDARG00000107069;RF00001;NA;NA;NA
ENSDARG00000080287;RF00001;NA;NA;NA
ENSDARG00000109913;RF00001;NA;NA;NA
ENSDARG00000083427;RF00001;NA;NA;NA
ENSDARG00000114066;RF00001;NA;NA;NA
ENSDARG00000114699;add3b;NA;NA;NA
ENSDARG00000112393;RF00001;NA;NA;NA
ENSDARG00000100760;RF00001;NA;NA;NA
ENSDARG00000114573;RF00001;NA;NA;NA
ENSDARG00000116980;BX571768.1;CAMK1;ENSG00000134072;     8536
ENSDARG00000109808;RF00001;NA;NA;NA
ENSDARG00000080938;RF00575;SNORD70B;ENSG00000212309;NA
ENSDARG00000082473;RF00026;NA;NA;NA
ENSDARG00000116358;RF00001;NA;NA;NA
ENSDARG00000115231;RF00003;RNU1-22P;ENSG00000200204;NA
ENSDARG00000113126;CR381654.1;NA;NA;NA
ENSDARG00000109569;BX649337.2;B3GNT6;ENSG00000198488;   192134
ENSDARG00000109569;BX649337.2;B3GALNT1;ENSG00000169255;     8706
ENSDARG00000109569;BX649337.2;B3GALT5;ENSG00000183778;    10317
ENSDARG00000110947;RF00001;NA;NA;NA
ENSDARG00000108302;RF00001;NA;NA;NA
ENSDARG00000110692;RF00026;NA;NA;NA
ENSDARG00000107018;RF00001;NA;NA;NA
ENSDARG00000116380;AL929124.1;NA;NA;NA
ENSDARG00000107282;RF00001;NA;NA;NA
ENSDARG00000082639;RF01299;RF01299;ENSG00000238707;NA
ENSDARG00000082639;RF01299;SNORD2;ENSG00000238942;NA
ENSDARG00000116387;hapln3;NA;NA;NA
ENSDARG00000110849;RF00017;NA;NA;NA
ENSDARG00000080681;dre-mir-730;NA;NA;NA
ENSDARG00000086512;prodhb;PRODH;ENSG00000100033;     5625
ENSDARG00000086512;prodhb;AC007325.2;ENSG00000277196;102724788
ENSDARG00000083270;MIRLET7A3 (1 of many);MIRLET7A3;ENSG00000283990;NA
ENSDARG00000113671;AL935186.8;NA;NA;NA
ENSDARG00000112395;BX664705.3;NA;NA;NA
ENSDARG00000082019;dre-mir-9-1;NA;NA;NA
ENSDARG00000082428;dre-mir-19c;MIR19B1;ENSG00000284375;NA
ENSDARG00000111710;CU138548.3;NA;NA;NA
ENSDARG00000035682;FP102018.1;LTBP3;ENSG00000168056;     4054
ENSDARG00000112347;rpf1;NA;NA;NA
ENSDARG00000102442;folr;FOLR1;ENSG00000110195;     2348
ENSDARG00000102442;folr;FOLR2;ENSG00000165457;     2350
ENSDARG00000102442;folr;FOLR3;ENSG00000110203;     2352
ENSDARG00000102442;folr;IZUMO1R;ENSG00000183560;   390243
ENSDARG00000077677;pdgfd;PDGFD;ENSG00000170962;    80310
ENSDARG00000116985;gpat3;NA;NA;NA
ENSDARG00000103011;CABZ01090373.1;WHAMM;ENSG00000156232;   123720
ENSDARG00000002031;tox4a;TOX4;ENSG00000092203;     9878
ENSDARG00000112625;CR774178.2;NA;NA;NA
ENSDARG00000109998;ntn4;NA;NA;NA
ENSDARG00000116894;zdhhc23b;NA;NA;NA
ENSDARG00000102333;fcf1;FCF1;ENSG00000119616;    51077
ENSDARG00000112805;lnx2a;NA;NA;NA
ENSDARG00000095493;CU570881.1;NA;NA;NA
ENSDARG00000111913;AL845438.1;NA;NA;NA
ENSDARG00000074403;pex5lb;PEX5L;ENSG00000114757;    51555
ENSDARG00000101985;socs9;NA;NA;NA
ENSDARG00000112723;LO018508.1;PIEZO2;ENSG00000154864;    63895
ENSDARG00000110815;CR788324.2;NA;NA;NA
ENSDARG00000111008;CU694317.1;NA;NA;NA
ENSDARG00000099149;hs3st3b1a;HS3ST3A1;ENSG00000153976;     9955
ENSDARG00000099149;hs3st3b1a;NDST3;ENSG00000164100;     9348
ENSDARG00000099149;hs3st3b1a;HS3ST3B1;ENSG00000125430;     9953
ENSDARG00000008026;fam129bb;FAM129B;ENSG00000136830;    64855
ENSDARG00000005713;ethe1;ETHE1;ENSG00000105755;    23474
ENSDARG00000111081;dhrs13b;NA;NA;NA
ENSDARG00000110004;tnksa;NA;NA;NA
ENSDARG00000109399;si:ch1073-110a20.7;NA;NA;NA
ENSDARG00000115943;vrtn;NA;NA;NA
ENSDARG00000116306;RF00001;NA;NA;NA
ENSDARG00000105227;RF00001;NA;NA;NA
ENSDARG00000091637;pip4k2cb;PIP4K2C;ENSG00000166908;    79837
ENSDARG00000111639;RF00001;NA;NA;NA
ENSDARG00000084910;RF00001;NA;NA;NA
ENSDARG00000108602;RF00001;NA;NA;NA
ENSDARG00000098174;CABZ01088274.1;ACADSB;ENSG00000196177;       36
ENSDARG00000107678;RF00001;NA;NA;NA
ENSDARG00000112322;RF00001;NA;NA;NA
ENSDARG00000103695;RF00001;NA;NA;NA
ENSDARG00000084075;RF00001;NA;NA;NA
ENSDARG00000100079;RF00026;NA;NA;NA
ENSDARG00000109157;RF00001;NA;NA;NA
ENSDARG00000106253;RF00001;NA;NA;NA
ENSDARG00000110134;RF00001;NA;NA;NA
ENSDARG00000113401;RF00026;NA;NA;NA
ENSDARG00000080713;dre-mir-200c;NA;NA;NA
ENSDARG00000116161;trip12;NA;NA;NA
ENSDARG00000083309;mir196a-1;MIR196A2;ENSG00000207924;NA
ENSDARG00000104506;dre-mir-219-2;MIR219A2;ENSG00000284185;NA
ENSDARG00000081763;dre-mir-184-1;MIR184;ENSG00000207695;NA
ENSDARG00000110384;CR788249.3;NA;NA;NA
ENSDARG00000008623;cops3;COPS3;ENSG00000141030;     8533
ENSDARG00000113725;CR925820.13;NA;NA;NA
ENSDARG00000103445;CR376738.2;NA;NA;NA
ENSDARG00000076673;wu:fi04e12;DSP;ENSG00000096696;     1832
ENSDARG00000114783;znf985;ZNF668;ENSG00000167394;    79759
ENSDARG00000114783;znf985;ZNF579;ENSG00000218891;   163033
ENSDARG00000114783;znf985;ZNF358;ENSG00000198816;   140467
ENSDARG00000114143;klf3;NA;NA;NA
ENSDARG00000099181;LO018568.1;CHRNA9;ENSG00000174343;    55584
ENSDARG00000078388;glis2a;GLIS2;ENSG00000126603;    84662
ENSDARG00000070651;prkcdb;PRKCD;ENSG00000163932;     5580
ENSDARG00000070145;magi1a;MAGI1;ENSG00000151276;     9223
ENSDARG00000055841;CABZ01046427.1;NA;NA;NA
ENSDARG00000020493;lgi1a;LRG1;ENSG00000171236;   116844
ENSDARG00000020493;lgi1a;LRRC26;ENSG00000184709;   389816
ENSDARG00000020493;lgi1a;LGI1;ENSG00000108231;     9211
ENSDARG00000020493;lgi1a;CHADL;ENSG00000100399;   150356
ENSDARG00000020493;lgi1a;CHAD;ENSG00000136457;     1101
